"Сторожевое (ОП.)","О ","Московская",212438,,,
"Стофато","О ","Красноярская",888729,"Тигей-218, Саянская-204",,
"Страхово (ОП.)","О ","Приволжская",613415,,,
"Страховский (ОП.)","О ","Юго-Восточная",593813,,,
"Стреглово (ОП.)","О ","Октябрьская",60853,,,
"Стреж (ОП.)","О ","Горьковская",258037,,,
"Стрела","Б 3","Западно-Сибирская",834502,"Карбышево I-56, Иртышское-109",,
"Стрелецкая","О ","Юго-Восточная",598022,"Грязи-Воронежские-67, Поворино-170",,
"Стрелка (ОП.)","О ","Свердловская",762643,,,
"Стрелковая (эксп.)",,"Дальневосточная",983505,"Угловая-77, Находка-163",,
"Стрелковая","О 1,3","Дальневосточная",983209,"Угловая-77, Находка-163",,
"Стрелково (ОП.)","О ","Горьковская",269313,,,
"Стрельна","Б 3","Октябрьская",75609,"Лигово-9, Веймарн-125",,
"Стрельня-Новая (ОП.)","О ","Калининградская",102223,,,
"Стрельчиха (ОП.)","Б ","Октябрьская",50419,,,
"Стремутка (рзд.)","О ","Октябрьская",70319,"Дно-117, Луга I-155",,
"Стрепет (ОП.)","О ","Приволжская",626010,,,
"Стрешнево (ОП.)","О ","Московская",196220,,,
"Стриганово","Б 3","Свердловская",785607,"Егоршино-37, Аппаратная-70",,
"Стригино (ОП.)","Б ","Горьковская",243578,,,
"Стрижи","Б 3,8Н,10Н","Горьковская",270804,"Котельнич I-60, Лянгасово-13",,
"Стримовичи","Б ","Октябрьская",56913,"Дно-130, Новосокольники-46",,
"Строганово","Б 3","Октябрьская",72403,"Гатчина-Варшавская-32, Луга I-61",,
"Строитель (ОП.)","О ","Восточно-Сибирская",924624,,,
"Строитель (ОП.)","О ","Московская",234812,,,
"Строительный (ОП.)","О ","Западно-Сибирская",861247,,,
"Стройдеталь","О ","Горьковская",240052,"Ковров I-105, Муром I-6",,
"Стройдеталь (ОП.)","О ","Северо-Кавказская",510083,,,
"Стройка","О 3","Московская",230205,"Кусково-9, Орехово-Зуево-79",,
"Стройрайон (ОП.)","О ","Приволжская",615459,,,
"Строкино (ОП.)","О ","Юго-Восточная",437831,,,
"Строкино","Б ","Северная",316336,"Иваново-Сортировочное-10, Ермолино-10",,
"Струги Красные","Б 1,2,3","Октябрьская",71504,"Дно-167, Луга I-69",,
"Струговской","О ","Горьковская",274415,"Поздино-197, Пибаньшур-127",,
"Струково","Х ","Московская",172527,"Вязьма-88, Духовская-99",,
"Струнино","О ","Московская",236911,"81 км-24, Александров-8",,
"Струя (ОП.)","Б ","Горьковская",242720,,,
"Студенец","Б 3","Куйбышевская",633404,"Вернадовка-152, Пенза I-66",,
"Студеновка (ОП.)","О ","Куйбышевская",633067,,,
"Студенческая (ОП.)","О ","Красноярская",891416,,,
"Студенческая","Б 3","Куйбышевская",644004,"Инза-157, Ульяновск-Центральный-4",,
"СтуденческийГородок (ОП.)","О ","Приволжская",620014,,,
"Студеный","Б 3","Московская",218909,"Верховье-94, Мармыжи-37",,
"Студеный Плес (ОП.)","О ","Красноярская",886259,,,
"Ступино","П 2,3,5,8,10,11,12","Московская",192107,"Жилево-8, Ожерелье-22",,
"Стяжное","О ","Московская",200089,"Брянск-Льговский-11, Навля-34",,
"Субботники (ОП.)","О ","Свердловская",762234,,,
"Субутак","П 3","Южно-Уральская",817206,"Карталы I-89, Карламан-363",,
"Суворовская","Б 3","Северо-Кавказская",531605,"Тихорецкая-295, Прохладная-118",,
"Суворовский","П ","Приволжская",621318,"Саратов II-Товарный-97, Петров Вал-104",,
"Суглица (ОП.)","О ","Октябрьская",11715,,,
"Сугров","О ","Московская",206233,"Льгов-Киевский-6, Готня-116",,
"Суда","Б 1,3","Октябрьская",46004,"Подборовье-156, Череповец I-24",,
"Суджа","П 1,3","Московская",206507,"Льгов-Киевский-58, Готня-64",,
"Судженка","П 3","Западно-Сибирская",876007,"Тайга-40, Ачинск I-309",,
"Судимир","Б 1,3","Московская",185705,"Брянск-Льговский-50, Сухиничи-68",,
"Судиславль","Б 1,3","Северная",305401,"Галич-73, Нерехта-99",,
"Судоверфь (ОП.)","О ","Приволжская",611710,,,
"Судогда","Х ","Горьковская",240546,"Ковров I-97, Муром I-106",,
"Судома","Б 3","Октябрьская",57206,"Дно-42, Новосокольники-134",,
"Судость","Б ","Московская",203316,"Унеча-67, Витемля (оп)-13",,
"Сузгун","Б 3","Свердловская",796000,"Войновка-211",,
"Суземка","П 1,3","Московская",204200,"Навля-64, Суземка-13",,
"Суземка (эксп.)",,"Московская",204408,"ТП",,
"Сузун","П 3","Западно-Сибирская",836809,"Осолодино-301, Среднесибирская-89",,
"Суйда (ОП.)","О ","Октябрьская",72530,,,
"Суйстамо (ОП.)","Б ","Октябрьская",26212,,,
"Суккозеро","Б 3","Октябрьская",27003,"Суоярви I-140, Кивиярви-255",,
"Суклемский (рзд.)","О ","Свердловская",795929,"Войновка-195",,
"Сукманы","О 3,8Н,10Н","Свердловская",762802,"Пермь-Сортировочная-68, Пибаньшур-200",,
"Суковкино","Б ","Юго-Восточная",595325,"Старый Оскол-52, Касторная-Курская-19",,
"Сулак (ОП.)","О ","Северо-Кавказская",542741,,,
"Сулемка","О 3","Красноярская",893801,"Тайшет-118, Уяр-169",,
"Сулея","Б 1,3,4","Южно-Уральская",807609,"Бердяуш-23, Уфа-246",,
"Сулин","Б 1,3,8Н","Северо-Кавказская",512106,"Горная-17, Замчалово-32",,
"Сулозеро","О 3","Северная",295604,"Обозерская-198, Беломорск-155",,
"Сулонда","П ","Северная",298413,"Коноша I-220, Котлас-Узловой-143",,
"Сулуй (ОП.)","О ","Западно-Сибирская",876420,,,
"Сулук ()","Б 1,3","Дальневосточная",918407,"Ургал I-91, Комсомольск-Сортировочный-422",,
"Сулус","О ","Забайкальская",952611,"Бамовская-265, Белогорск-327",,
"Сульфат","П 3","Восточно-Сибирская",936104,"Заудинский-108, Наушки (КЖД)-145",,
"Сумароково","Б ","Московская",214217,"Курск-49, Горбачево-33",,
"Сумеричи (ОП.)","О ","Октябрьская",11537,,,
"Сумки (рзд.)","О ","Южно-Уральская",827068,"Утяк-44, Зауралье-50",,
"Сумовская","П 1,3,8Н,10Н,11Н,12Н","Юго-Восточная",435709,"Белгород-63, Готня-10",,
"Сумский Посад","О 1,3","Октябрьская",12703,"Беломорск-57, Обозерская-296",,
"Суна","Б 3","Октябрьская",10500,"Петрозаводск-40, Беломорск-332",,
"Сунгач","Б 3","Дальневосточная",974002,"Хабаровск I-479, Сибирцево-107",,
"Сундуково (ОП.)","О ","Горьковская",256012,,,
"Суоеки","Х ","Октябрьская",26320,"Суоярви I-17, Кивиярви-378",,
"Суоярви I","Б 1,3","Октябрьская",25807,"ТП",,
"Суоярви II","О 1,2,3","Октябрьская",26301,"Суоярви I-3, Кивиярви-392",,
"Супротивный","Б 3","Северная",308005,"Галич-256, Котельнич I-113",,
"Супряк","О 3","Южно-Уральская",818406,"Карталы I-155, Карламан-297",,
"Сура","Б 3","Куйбышевская",641805,"Инза-40, Рузаевка-71",,
"Сураж (эксп.)",,"Московская",202807,"ТП",,
"Сураж","О 1,3","Московская",202900,"Унеча-30, Сураж-14",,
"Сура-Новая (рзд.)","О ","Куйбышевская",641754,"Инза-45, Рузаевка-66",,
"Сураново","О ","Западно-Сибирская",873649,"Тайга-21",,
"Сургут","П 1,2,3,8,10,К","Свердловская",797303,"Войновка-697",,
"Сургут-Порт","3,6,8Н,10Н","Свердловская",797500,"Войновка-712",,
"Сургут-Порт (перев.)",,"Свердловская",798109,"Войновка-712",,
"Суриково","П 1,3","Красноярская",881804,"Ачинск I-102",,
"Суринья (рзд.)","О ","Восточно-Сибирская",903045,"Лена-Восточная-233","Хани Дальневосточная ж.д. - 895 км",
"Суркуль (ОП.)","О ","Северо-Кавказская",531412,,,
"Сурмятин (рзд.)","О ","Свердловская",797337,"Войновка-730",,
"Суроватиха","Б 1,3","Горьковская",268908,"Окская-51, Арзамас II-44",,
"Суровикино","П 1,3,4","Приволжская",615001,"Им.Максима Горького-130, Морозовская-86",,
"Сурок","Б 1,3","Горьковская",252100,"Свияжск-87, Юдино-103",,
"Сусанино (ОП.)","Б ","Октябрьская",59038,,,
"Сусановская (ОП.)","О ","Горьковская",240141,,,
"Суслово","П 1,3","Красноярская",880303,"Ачинск I-177, Анжерская-141",,
"Суслонгер","Б 1,3","Горьковская",251907,"Свияжск-69, Юдино-85",,
"Сусоловка","О 3","Горьковская",273200,"Матанцы-309, Котлас-Узловой-54",,
"Сутоки (ОП.)","О ","Московская",187429,,,
"Сутурмино (ОП.)","Б ","Северо-Кавказская",586744,,,
"Суун (ОП.)","О ","Октябрьская",27126,,,
"Сухановка (перев.)",,"Дальневосточная",988202,"ТП",,
"Сухановка (эксп.)",,"Дальневосточная",987207,"Барановский-164, Хасан-75",,
"Сухановка","О 1,3,8Н,10Н","Дальневосточная",987303,"Барановский-164, Хасан-75",,
"Сухарево","Б ","Куйбышевская",631315,"Вернадовка-142, Ряжск I-37",,
"Сухиничи","Б 1,3","Московская",185005,"ТП",,
"Сухиничи-Главные","П 1,5","Московская",185207,"ТП",,
"Сухобезводное","Б 1,3","Горьковская",266005,"Нижний Новгород-Сортировочный-117, Котельнич I-261",,
"Суховская","Б 3,8Н,10Н","Восточно-Сибирская",932207,"Тайшет-636, Иркутск-Пассажирский-34",,
"Суховская-Южная","О 3,8Н,10Н","Восточно-Сибирская",932300,"Иркутск-Пассажирский-37, Тайшет-639",,
"Суходол","Б 3","Московская",211204,"Муратовка-107, Плеханово-34",,
"Суходолье (ОП.)","О ","Октябрьская",22711,,,
"Суходрев","Б 1,3","Московская",184100,"Бекасово I-85, Тихонова Пустынь-23",,
"Сухое","Б ","Октябрьская",12722,"Беломорск-31, Обозерская-322",,
"Сухое Озеро","О ","Южно-Уральская",818124,"Карталы I-200, Карламан-354",,
"Сухой (ОП.)","О ","Красноярская",892122,,,
"Сухой Карабулак","Б ","Приволжская",623830,"Сенная-49, Трофимовский I-78",,
"Сухой Лог (БП.)","О ","Северная",287716,"Сосногорск-226",,
"Сухой Ручей (ОП.)","О ","Восточно-Сибирская",934645,,,
"Сухона","П 1,3,8Н,10Н,11Н,12Н","Северная",300605,"Вологда I-32, Коноша I-179",,
"Сухуша (ОП.)","О ","Забайкальская",955815,,,
"Сушкинская (ОП.)","О ","Московская",182317,,,
"Сушнево (ОП.)","О ","Горьковская",262314,,,
"Сущево","Б 1,2,3","Октябрьская",57102,"Дно-95, Новосокольники-81",,
"Сходня","П ","Октябрьская",60444,"Лихославль-179, Ховрино-17",,
"Счастливая (ОП.)","О ","Горьковская",260126,,,
"Сывдарма","Б 3","Свердловская",799008,"Войновка-1250",,
"Сывдарма (СТР)",,"Свердловская",798607,"ТП",,
"Сызрань I","П 1,2,3,4","Куйбышевская",635607,"ТП",,
"Сызрань II","О 1,2,8","Куйбышевская",635503,"Сызрань I-3, Новообразцовое-6",,
"Сызрань-Город (перев.)",,"Куйбышевская",636309,"Сызрань I-3, Сенная-168",,
"Сызрань-Город","Б 3","Куйбышевская",636205,"Сызрань I-3, Сенная-168",,
"Сызрань-Южная (ОП.)","О ","Куйбышевская",636192,,,
"Сыктывкар","П 1,2,3,8,10,11","Северная",283908,"Микунь-96",,
"Сылва","Б 1,3","Свердловская",765501,"Левшино-35, Калино-64",,
"Сыня","Б 1","Северная",288102,"Сосногорск-297",,
"Сыропятское (ОБП.)","О ","Западно-Сибирская",830041,"Татарская-137, Карбышево I-37",,
"Сыростан","Б 3","Южно-Уральская",805904,"Бердяуш-94, Полетаево I-92",,
"Сырт","О ","Южно-Уральская",811750,"Оренбург-47, Красногвардеец II-182",,
"Сысерть","О 3","Свердловская",781108,"Шарташ-25, Электростанция-217",,
"Сысоевка","Б 1,3","Дальневосточная",976309,"Сибирцево-94",,
"Сысоево (ОП.)","О ","Северо-Кавказская",586326,,,
"Сычевка","Б 1,3","Московская",173801,"Вязьма-74, Осуга-22",,
"Сычево (ОП.)","О ","Московская",233839,,,
"Сювяоро (ОП.)","О ","Октябрьская",23252,,,
"Сюгаил (ОП.)","О ","Горьковская",254515,,,
"Сюзьва (ОП.)","О ","Свердловская",762516,,,
"Сюзюм","Б 1,3","Куйбышевская",634708,"Пенза I-95, Новообразцовое-149",,
"Сюксюм (ОП.)","О ","Куйбышевская",642121,,,
"Сюльбан (рзд.)","О ","Восточно-Сибирская",904368,"Лена-895, Новый Ургал-1684",,
"Сюрек","П ","Горьковская",276143,"Агрыз-171, Пибаньшур-238",,
"Сямба (ПП.)","О ","Северная",292714,"Вологда I-156, Коноша I-55",,
"Сяньга","О ","Октябрьская",25421,"Петрозаводск-65, Суоярви I-75",,
"Табагашет","Б ","Красноярская",894429,"Тайшет-93, Уяр-254",,
"Табашино (ОП.)","О ","Горьковская",252929,,,
"Таборы (ОП.)","О ","Октябрьская",65819,,,
"Таборы (ОП.)","О ","Свердловская",765020,,,
"Табсавэй (СТР)","Б 3","Свердловская",799606,"Сывдарма (СТР)-237","Станция расположена на строящейся линии Сывдарма - Ямбург",
"Табулга","П 3","Западно-Сибирская",837801,"Осолодино-168, Татарская-44",,
"Табуны","Б 1,3,4","Западно-Сибирская",837002,"Осолодино-128, Кулунда-47",,
"Таваложка (ОП.)","О ","Свердловская",788268,,,
"Таватуй (ОБП.)","О ","Свердловская",771337,"Екатеринбург-Сортировочный-38, Смычка-105",,
"Тавда","Б 1,3,8Н,10Н,11Н,12Н","Свердловская",788501,"Егоршино-240",,
"Таволги (ОП.)","О ","Свердловская",770654,,,
"Таволжанка","О ","Юго-Восточная",606233,"Тамбов I-179, Балашов-Пассажирский-21",,
"Тавричанка","П 1,3","Дальневосточная",986601,"Надеждинская-14",,
"Таврический (рзд.)","О ","Северо-Кавказская",519016,"Сальск-79, Куберле-11",,
"Тавтиманово","Б ","Куйбышевская",655526,"Бердяуш-214, Уфа-55",,
"Таганрог","О 1,2,3,4,8","Северо-Кавказская",511508,"ТП",,
"Таганрог (перев.)",,"Северо-Кавказская",511705,"Марцево-5",,
"Таганрог (эксп.)",,"Северо-Кавказская",511601,"Марцево-5",,
"Таганрог-Пассажирский","П ","Северо-Кавказская",511419,"Марцево-3, Ростов-Главный-67",,
"Тагарский (рзд.)","О ","Красноярская",888310,"Тигей-56, Саянская-366",,
"Тагул","О 1","Красноярская",889609,"Тайшет-11, Саянская-238",,
"Таежная (рзд.)","Х ","Красноярская",881626,"Ачинск I-53",,
"Таежная","О ","""ОАО АК """"Железные дороги Якутии""""""",913850,"ТП","расстояние до Нерюнгри-грузовая (Д-Вост) - 144",
"Таежное (ОП.)","О ","Восточно-Сибирская",933068,,,
"Таежный (ОП.)","О ","Красноярская",892476,,,
"Таежный (ОП.)","О ","Забайкальская",951922,,,
"Таежный (ОП.)","О ","Северная",284811,,,
"Таежный (рзд.)","О ","""ОАО АК """"Железные дороги Якутии""""""",913850,"Нерюнгри-Грузовая-140","ЖДЯ",
"Тазларово","О ","Куйбышевская",652212,"Карламан-17, Сакмарская-302",,
"Таировка","О ","Московская",222139,"Рыбное-210, Кустаревка-7",,
"Тайбола","О ","Октябрьская",16719,"Кандалакша-195, Мурманск-77",,
"Тайга","П 2,3","Западно-Сибирская",873308,"ТП",,
"Тайга II (ОП.)","О ","Западно-Сибирская",873386,,,
"Тайгинский (ОП.)","О ","Восточно-Сибирская",921332,,,
"Тайдут","О ","Забайкальская",941225,"Карымская-281, Заудинский-364",,
"Тайнинская (ОП.)","О ","Московская",195430,,,
"Тайтык (ОП.)","О ","Западно-Сибирская",834729,,,
"Тайцы","Б 1","Октябрьская",34204,"Лигово-20, Балтийск-15",,
"Тайшет","П 1,2,3,4,8","Восточно-Сибирская",920002,"ТП",,
"Тайшетка (ОП.)","О ","Восточно-Сибирская",920110,,,
"Таковка (рзд.)","О ","Восточно-Сибирская",902317,"Лена-116, Новый Ургал-2463","расстояние до железнодорожных станций Лена-Восточная - 102 км, Хани - 1026 км",
"Такое","О ","Дальневосточная",991510,"Корсаков-76, Холмск-229",,
"Таксимо","П 3,8Н,10Н","Восточно-Сибирская",904404,"Лена-747, Новый Ургал-1832",,
"Тактыбай (ОП.)","О ","Южно-Уральская",804850,,,
"Таку (рзд.)","О ","Восточно-Сибирская",904387,"Лена-862, Новый Ургал-1717",,
"Таланджа","Х ","Дальневосточная",918036,"Новый Ургал-268, Известковая-79",,
"Талапкер (ОП.)","О ","Западно-Сибирская",834714,,,
"Талдан","П 1,3","Забайкальская",952200,"Бамовская-127, Белогорск-465",,
"Талдом-Савеловский","П 3,8Н,10Н","Московская",239106,"Дмитров-46, Сонково-150",,
"Талды-Булак","Б ","Куйбышевская",659936,"Кинель-253, Чишмы-182",,
"Талиджак (рзд.)","О ","Дальневосточная",918515,"Ургал I-157, Комсомольск-Сортировочный-256",,
"Талица","Б 3","Свердловская",792600,"Богданович-116, Тюмень-111",,
"Талица-Елецкая","П ","Юго-Восточная",594943,"Лев Толстой-94, Елец-18",,
"Таловая","П 1,2,3,4","Юго-Восточная",582908,"Лиски-99, Поворино-126",,
"Таловка","Б 1,3","Восточно-Сибирская",935008,"Иркутск-Пассажирский-397, Улан-Удэ-59",,
"Таловый-Восточный (рзд.)","П ","Дальневосточная",989012,"Воздвиженский-63, Гродеково (КЖД)-37",,
"Талый","Б ","Северная",287415,"Сосногорск-152",,
"Талый Ключ","Б 3","Свердловская",787602,"Егоршино-28",,
"Тальжино","Б 3","Западно-Сибирская",864404,"Новокузнецк-Восточный-16, Томусинская-12",,
"Тальменка (ОБП.)","Б ","Западно-Сибирская",872928,"Юрга I-28, Тайга-45",,
"Тальник","О ","Северная",289336,"Сосногорск-672",,
"Тальцы","О 1,3,8,10","Восточно-Сибирская",937605,"Заудинский-8, Карымская-637",,
"Тальцы-Мологские","О ","Октябрьская",44846,"Посадниково-68, Неболчи-27",,
"Тамала","Б 1,3","Юго-Восточная",607202,"Ртищево I-52, Аткарск-154",,
"Тамань","П 1,3,4,8Н,10Н,11Н,12Н","Северо-Кавказская",523308,"Крымская-120, Тимашевская-224",,
"Тамбов I","П 1,3,4,8Н,10Н,11Н","Юго-Восточная",601403,"ТП",,
"Тамбов II","О 3","Юго-Восточная",602105,"Тамбов I-15, Ртищево I-193",,
"Тамерлан","П 1,3,8,10,11","Южно-Уральская",803400,"Золотая Сопка-86, Карталы I-44",,
"Таммисуо","О 3","Октябрьская",21007,"Выборг-5, Светогорск-62",,
"Тамтачет","Б 3","Красноярская",895309,"Тайшет-208, Уяр-369",,
"Танаис (ОП.)","О ","Северо-Кавказская",510558,,,
"Тангинский (рзд.)","О ","Свердловская",797110,"Войновка-664",,
"Тангомен (рзд.)","О ","Дальневосточная",915714,"Тында-532, Новый Ургал-419",,
"Танеевка","Б ","Куйбышевская",630957,"Рузаевка-64, Пенза I-78",,
"Танковое Поле (ОП.)","О ","Юго-Восточная",434918,,,
"Тансарино (ОП.)","О ","Горьковская",248815,,,
"Танхой","П ","Восточно-Сибирская",934221,"Иркутск-Пассажирский-234, Улан-Удэ-222",,
"Таптугары","П 3","Забайкальская",950900,"Бамовская-343, Карымская-638",,
"Тараданово (ОБП.)","О ","Западно-Сибирская",836739,"Осолодино-268, Среднесибирская-122",,
"Таракановка (ОП.)","О ","Восточно-Сибирская",934927,,,
"Тарасиха","Б ","Горьковская",265628,"Нижний Новгород-Сортировочный-55, Котельнич I-323",,
"Тарасовка","П 1,3","Северо-Кавказская",586909,"Миллерово-24, Лихая-71",,
"Тарасовская (ОП.)","О ","Московская",234831,,,
"Тарасовское (ОП.)","О ","Октябрьская",39744,,,
"Тарбагатай","Б 3","Забайкальская",940400,"Карымская-476, Заудинский-169",,
"Тарбинский (рзд.)","О ","Красноярская",889524,"Тайшет-77, Саянская-172",,
"Таргиз","Б 3","Восточно-Сибирская",924107,"Тайшет-167, Лена-553",,
"Таржеполь (ОП.)","О ","Октябрьская",49619,,,
"Тарза (ОП.)","О ","Северная",294226,,,
"Тарки","Б 1,3","Северо-Кавказская",543509,"Махачкала-11, Дербент-118",,
"Тарковичи","Б 3","Октябрьская",58603,"Батецкая-25, Павловск-96",,
"Тарманский (рзд.)","О ","Свердловская",790412,"Войновка-9",,
"Тарманчукан","Б 1","Дальневосточная",961002,"Белогорск-271, Известковая-98",,
"Тарская","О ","Забайкальская",943146,"Карымская-12, Бамовская-969",,
"Тарталей","Б 1,3,8Н","Горьковская",244903,"Арзамас II-105, Канаш-150",,
"Тарусская","П 1,3","Московская",210907,"Столбовая-60, Курск-70",,
"Тарутино","О ","Красноярская",882845,"Ачинск I-23, Уяр-294",,
"Тарханы","Б 3","Приволжская",623807,"Сенная-85, Трофимовский I-42",,
"Тарховка (ОП.)","О ","Октябрьская",39034,,,
"Тарышта (ОП.)","О ","Западно-Сибирская",833020,,,
"Тасин (ОП.)","Б ","Горьковская",242715,,,
"Тасино (ОП.)","О ","Западно-Сибирская",854135,,,
"Таскаево (ОБП.)","О ","Западно-Сибирская",870439,"Сокур-108, Юрга I-12",,
"Тас-Юрях (рзд.)","О ","Дальневосточная",904718,"Лена-1306, Тында-357",,
"Татакан","Б 1,3","Дальневосточная",960705,"Белогорск-225, Известковая-144",,
"Татарская","П 1,3,4,5","Западно-Сибирская",833001,"ТП",,
"Татаурово","П 1,3","Восточно-Сибирская",935205,"Иркутск-Пассажирский-418, Улан-Удэ-38",,
"Татино (ОП.)","О ","Октябрьская",40239,,,
"Татищево","П 3","Приволжская",623506,"Аткарск-51, Трофимовский I-31",,
"Татлы","О ","Куйбышевская",652119,"Карталы I-303, Карламан-159",,
"Татыш","О ","Южно-Уральская",802910,"Электростанция-75, Шарташ-167",,
"Татьянино (ОП.)","О ","Октябрьская",34030,,,
"Татьянка","О 3,8Н,10Н,11Н,12Н","Приволжская",612003,"Волгоград II-34, Куберле-282",,
"Татьянка-Южная (ОП.)","О ","Приволжская",612126,,,
"Татьяновка (ОП.)","О ","Красноярская",889153,,,
"Татьяновский (ОП.)","О ","Западно-Сибирская",832314,,,
"Таулан","О ","Дальневосточная",997324,"Корсаков-477, Холмск-470",,
"Тауш (ОП.)","О ","Куйбышевская",655329,,,
"Тахтаир (рзд.)","О ","Свердловская",795838,"Войновка-163",,
"Тахталым","Б ","Южно-Уральская",801782,"Чурилово-85, Каменск-Уральский -67",,
"Тахтамыгда","Б 3","Забайкальская",951509,"Бамовская-7, Карымская-974",,
"Тацинская","П 1,3","Северо-Кавказская",588105,"Лихая-100, Морозовская-50",,
"Ташбулатово","О ","Южно-Уральская",818533,"Карталы I-174, Карламан-278",,
"Ташеба","О 3,8Н,10Н,11Н","Красноярская",887800,"Тигей-14, Саянская-408","11н (наливные грузы, без снятия с платформы)",
"Ташкала (ОП.)","О ","Северо-Кавказская",541039,,,
"Ташла","О 3","Куйбышевская",643904,"Сызрань I-101, Ульяновск-Центральный-49",,
"Таштагол","П 3","Западно-Сибирская",866403,"Новокузнецк-Восточный-190",,
"Тащиловка","О 3","Юго-Восточная",607908,"Ртищево I-56, Пенза I-103",,
"Таянды","О 3","Южно-Уральская",804456,"Еманжелинск-9, Золотая Сопка-83",,
"Твердыш","Б ","Южно-Уральская",828056,"Курган-67, Каменск-Уральский -194",,
"Тверская","Б 1,4","Северо-Кавказская",534209,"Армавир-Ростовский-137, Туапсе-Сортировочная-97",,
"Тверца (ОП.)","О ","Октябрьская",61639,,,
"Тверь","П 1,2,3,4,8,10","Октябрьская",61502,"ТП",,
"Театральная (ОП.)","О ","Московская",182919,,,
"Теба","П 3","Красноярская",886403,"Томусинская-71, Тигей-256",,
"Тебза","О ","Северная",305524,"Галич-30, Нерехта-142",,
"Тебисская","Б ","Западно-Сибирская",833590,"Татарская-99, Обь-342",,
"Тегозеро","О ","Октябрьская",12629,"Беломорск-67, Обозерская-286",,
"Тейково","Б 1,3,8Н","Северная",318100,"Бельково-153, Иваново-Сортировочное-36",,
"Тейсин","П ","Дальневосточная",965018,"Волочаевка I-257, Комсомольск-Сортировочный-73",,
"Текан (ОП.)","О ","Забайкальская",951227,,,
"Текстильный","Б 1,2,3,8,10","Северная",318401,"Бельково-179, Иваново-Сортировочное-10",,
"Текстильщики (ОП.)","О ","Московская",190027,,,
"Телегино","1,2,3,8,10,11,12","Юго-Восточная",593300,"Елец-11, Волово-127",,
"Телжево (ОП.)","Б ","Октябрьская",48724,,,
"Телищево","О 3","Северная",315206,"Ярославль-Главный-16, Нерехта-39",,
"Тельма","Б 1","Восточно-Сибирская",931900,"Тайшет-611, Иркутск-Пассажирский-59",,
"Тельман","О ","Восточно-Сибирская",936087,"ТП",,
"Тельминка (ОП.)","О ","Восточно-Сибирская",931810,,,
"Тельная (ОП.)","О ","Восточно-Сибирская",934611,,,
"Темерник","О ","Северо-Кавказская",510238,"Марцево-65, Ростов-Главный-5",,
"Темеш (ОП.)","О ","""ФГУП """"КЖД""""""",858723,,,
"Темижбекская","Б 3","Северо-Кавказская",526306,"Кавказская-25, Прохладная-376",,
"Темиргое","П ","Северо-Кавказская",542934,"Кизилюрт-25, Махачкала-33",,
"Темкино","П 1,2,3","Московская",189602,"Муратовка-97, Вязьма-45",,
"Темная (ОП.)","О ","Забайкальская",950510,,,
"Темная Падь (ОП.)","О ","Восточно-Сибирская",933248,,,
"Темник (ОП.)","О ","Восточно-Сибирская",936411,,,
"Темново (ОП.)","Б ","Свердловская",792827,,,
"Темпы","О ","Московская",238921,"Дмитров-49, Сонково-195",,
"Темрюк","П 1,2,3,4,5,8Н,10Н,11Н,12Н","Северо-Кавказская",523007,"Крымская-98, Тимашевская-202",,
"Темрюк (эксп.)",,"Северо-Кавказская",527807,"Крымская-98, Тимашевская-202",,
"Темрюк (перев.)",,"Северо-Кавказская",524809,"ТП",,
"Тенеш","П ","Западно-Сибирская",865534,"Новокузнецк-Восточный-109",,
"Тениконда (ОП.)","Б ","Октябрьская",49214,,,
"Тенино","О 3","Северная",312706,"Рыбинск-Товарный -63, Сонково-170",,
"Тенистый",3,"""ОАО АК """"Железные дороги Якутии""""""",913808,"Нерюнгри-Грузовая-47","ЖДЯ",
"Теплая Гора","Б 3","Свердловская",766502,"Гороблагодатская-69, Чусовская-114",,
"Теплая Речка (ОП.)","О ","Северо-Кавказская",536312,,,
"Тепличная (ОП.)","О ","Восточно-Сибирская",924639,,,
"Теплобетонная (ОП.)","О ","Октябрьская",36534,,,
"Тепловая (ОП.)","О ","Восточно-Сибирская",924643,,,
"Тепловодный (ОП.)","О ","Северо-Кавказская",539823,,,
"Тепловодская-Сахалинская","П ","Дальневосточная",991239,"Корсаков-64, Холмск-269",,
"Теплое Озеро","П 1,3","Дальневосточная",962109,"Волочаевка I-214, Известковая-26",,
"Теплые Ключи","О ","Красноярская",893553,"Тайшет-148, Уяр-139",,
"Теплый Стан","Б 3","Куйбышевская",640304,"Кустаревка-35, Рузаевка-169",,
"Тербуны","П 1,2,3,11Н,12Н","Юго-Восточная",596703,"Елец-73, Касторная-Курская-55",,
"Теребочево (рзд.)","Б ","Октябрьская",45459,"Волховстрой I-24, Ирса-39",,
"Теребуж (ОП.)","О ","Московская",208634,,,
"Теребутенец (ОП.)","О ","Октябрьская",44371,,,
"Терек","Б 1,3","Северо-Кавказская",539804,"Прохладная-129, Червленная-Узловая-37",,
"Терелесовская (ОП.)","О ","Октябрьская",62515,,,
"Теренгуль (ОП.)","О ","Западно-Сибирская",835524,,,
"Теренино (рзд.)","О ","Московская",170911,"Занозная-51, Духовская-99",,
"Теренсай","П 3","Южно-Уральская",815605,"Карталы I-193, Никель-86",,
"Терентьевская","Б 3","Западно-Сибирская",862108,"Артышта I-32, Артышта I-34",,
"Терехов","О ","Юго-Восточная",583031,"Лиски-121, Поворино-148",,
"Тереховицы","Б ","Горьковская",262920,"Владимир-38, Новки I-11",,
